album_id,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_uri,artist_id,artist_name,year_of_album_release
1KNhNeWBVyrJSdhG1MAxWW,O Nosso Tempo É Hoje (ao Vivo),2013-10-21,day,20.0,spotify:album:1KNhNeWBVyrJSdhG1MAxWW,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2013-01-01
28Lv7ceh2zuFe07xCq3n6X,As Melhores... Até Aqui,2013-06-10,day,15.0,spotify:album:28Lv7ceh2zuFe07xCq3n6X,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2013-01-01
3fkgJ5ZDmOLQwFrRqf7xWB,Quando Chega a Noite,2012-09-14,day,17.0,spotify:album:3fkgJ5ZDmOLQwFrRqf7xWB,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2012-01-01
2j5eag2AXHgL8v3muA3VDT,Quando Chega a Noite (Ao Vivo),2012-03-01,day,17.0,spotify:album:2j5eag2AXHgL8v3muA3VDT,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2012-01-01
46xhwbXrLPDZyGDj5oCzYg,Ao Vivo No Rio,2011-11-25,day,14.0,spotify:album:46xhwbXrLPDZyGDj5oCzYg,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2011-01-01
6ed1a9UMAj76mV1NIj1gJ6,Ao Vivo No Rio,2011-03-29,day,14.0,spotify:album:6ed1a9UMAj76mV1NIj1gJ6,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2011-01-01
16TISVZjZU8Y3A0rxpCJgr,Ao Vivo,2009-11-02,day,17.0,spotify:album:16TISVZjZU8Y3A0rxpCJgr,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,2009-01-01
69KTDPIpAINZH4KOdxkiKn,O Cantor do Sertão,2018-08-17,day,16.0,spotify:album:69KTDPIpAINZH4KOdxkiKn,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2018-01-01
0Rd1p9jEuCKfMyL2yYSkdX,Na Luz do Som,2017-11-24,day,12.0,spotify:album:0Rd1p9jEuCKfMyL2yYSkdX,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2017-01-01
6QGGtQFVSZX1OrgQCJ52Vg,Duetos,2016-12-02,day,7.0,spotify:album:6QGGtQFVSZX1OrgQCJ52Vg,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2016-01-01
06TXkUrPJOevJT5y2zK8ka,Irmãos - Ao Vivo,2015-06-08,day,18.0,spotify:album:06TXkUrPJOevJT5y2zK8ka,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2015-01-01
1uhaB13OqLhxL4wvO8EI3T,Viva por Mim,2013-10-07,day,13.0,spotify:album:1uhaB13OqLhxL4wvO8EI3T,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2013-01-01
2RVxpUrZm6i7da8RAuIUZC,Seleção Essencial - Grandes Sucessos - Victor & Leo,2013-06-17,day,20.0,spotify:album:2RVxpUrZm6i7da8RAuIUZC,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2013-01-01
4ISTZgkrkWSV4Ssbp1Nnem,Mega Hits,2012-12-25,day,30.0,spotify:album:4ISTZgkrkWSV4Ssbp1Nnem,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2012-01-01
2UUIXpd6GuQwfjjh3AsH9R,Victor & Leo Ao Vivo em Floripa,2012-07-23,day,17.0,spotify:album:2UUIXpd6GuQwfjjh3AsH9R,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2012-01-01
0WVrs3IESjwACkww9x3jUq,Amor de Alma,2011-12-05,day,14.0,spotify:album:0WVrs3IESjwACkww9x3jUq,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2011-01-01
7wxhi9LdeZdyXbhjxd4FT7,Boa Sorte Pra Você,2010-11-01,day,11.0,spotify:album:7wxhi9LdeZdyXbhjxd4FT7,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2010-01-01
78EpHPTp0SmeQb9wOGFTST,Seleção Essencial - Grandes Sucessos - Victor & Leo,2010-08-18,day,20.0,spotify:album:78EpHPTp0SmeQb9wOGFTST,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2010-01-01
3N8gQkSmw0Jb8p7KSNHLGU,Victor e Leo Ao Vivo e em Cores,2009-10-30,day,18.0,spotify:album:3N8gQkSmw0Jb8p7KSNHLGU,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2009-01-01
0CchvCKCyzqyNc9Ykxzwvs,Nada Es Normal,2008-12-24,day,10.0,spotify:album:0CchvCKCyzqyNc9Ykxzwvs,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2008-01-01
5OhkNWsMJ5ILdscQMikB5d,Borboletas,2008-01-01,year,12.0,spotify:album:5OhkNWsMJ5ILdscQMikB5d,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2008-01-01
1po4TPOuh3zVj5fMqePCdC,Victor & Leo Ao Vivo Em Uberlândia,2007-08-31,day,15.0,spotify:album:1po4TPOuh3zVj5fMqePCdC,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2007-01-01
5hLuWHhiKMU6Y2Vt4y9JKI,Victor & Leo - Ao Vivo,2007-06-15,day,15.0,spotify:album:5hLuWHhiKMU6Y2Vt4y9JKI,2HtEBtekn0bXogyogD3PTr,Victor & Leo,2007-01-01
1k8op45qU1UrER9X0R8tv0,A História Continua (ao Vivo),2019-12-18,day,39.0,spotify:album:1k8op45qU1UrER9X0R8tv0,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2019-01-01
6C8rtT0LDE0DiW9m7rVK4s,Dois Tempos,2016-12-02,day,16.0,spotify:album:6C8rtT0LDE0DiW9m7rVK4s,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2016-01-01
4ohObskmSWmXiN6HBKShlU,Flores em Vida (Ao Vivo) [Deluxe],2015-05-12,day,29.0,spotify:album:4ohObskmSWmXiN6HBKShlU,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2015-01-01
7mYQmnRP9rENIZuQOpo4pk,Teorias de Raul,2014-06-10,day,16.0,spotify:album:7mYQmnRP9rENIZuQOpo4pk,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2014-01-01
5nT4dna4WriR7sMzpMy9Wg,20 Anos de Sucesso Contigo,2012-07-10,day,12.0,spotify:album:5nT4dna4WriR7sMzpMy9Wg,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2012-01-01
0AE9E5INLnw6ePfNjZ2iAo,Zezé di Camargo & Luciano,2012-04-24,day,15.0,spotify:album:0AE9E5INLnw6ePfNjZ2iAo,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2012-01-01
29m038aIUXPfHFc1x0hile,Zezé Di Camargo & Luciano (ao Vivo),2012-04-23,day,14.0,spotify:album:29m038aIUXPfHFc1x0hile,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2012-01-01
6sqleC0h058jKaEJNLEAOI,Double Face,2010-07-26,day,26.0,spotify:album:6sqleC0h058jKaEJNLEAOI,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2010-01-01
3r1YKvjq4fcbHi7ckB8zf2,Seleção Essencial - Grandes Sucessos - Zezé Di Camargo & Luciano,2010-05-21,day,18.0,spotify:album:3r1YKvjq4fcbHi7ckB8zf2,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2010-01-01
2wbWtzWEtgQ3qVKY38p4Dd,2 Horas de Sucesso - Ao Vivo,2009-07-16,day,11.0,spotify:album:2wbWtzWEtgQ3qVKY38p4Dd,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2009-01-01
6PzfY7vlqaADjMlExmYRaG,2 Horas de Sucesso - Ao Vivo,2009-07-16,day,12.0,spotify:album:6PzfY7vlqaADjMlExmYRaG,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2009-01-01
5ODcvx5dmrPN1r3JRydMeB,Zezé Di Camargo & Luciano (Inéditas),2008-07-14,day,16.0,spotify:album:5ODcvx5dmrPN1r3JRydMeB,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2008-01-01
7J45QW3fGvjNo3sWHzyaHF,Diferente,2006-09-15,day,13.0,spotify:album:7J45QW3fGvjNo3sWHzyaHF,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2006-01-01
4lGGfMLZMjNJkY6PUnQNfG,Zezé Di Camargo & Luciano 2005,2005-12-27,day,15.0,spotify:album:4lGGfMLZMjNJkY6PUnQNfG,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2005-01-01
55j8K9wR86bZiRodNdFVU3,"Trilha Sonora ""Dois Filhos de Francisco""",2005-08-12,day,14.0,spotify:album:55j8K9wR86bZiRodNdFVU3,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2005-01-01
3VuG0tXa329ci3sYF5lL5m,Maxximum - Zezé Di Camargo & Luciano,2005-08-09,day,16.0,spotify:album:3VuG0tXa329ci3sYF5lL5m,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2005-01-01
6SD5Fbdc0pX93IXS4xwfdW,Zezé Di Camargo & Luciano 2005,2005-01-01,year,15.0,spotify:album:6SD5Fbdc0pX93IXS4xwfdW,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2005-01-01
4zVs6sYk5mG8JNHX8Eh4qA,Saudade - O Melhor de Zézé di Camargo & Luciano,2004-01-01,year,16.0,spotify:album:4zVs6sYk5mG8JNHX8Eh4qA,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2004-01-01
3C3OOANHG2jJt6Ay84zl6g,Zezé Di Camago & Luciano 1997-1998,2004-01-01,year,14.0,spotify:album:3C3OOANHG2jJt6Ay84zl6g,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2004-01-01
3lTJLEqzGV0CQfPBjhEWgK,Sucessos Em Evidência (Remastered),2020-12-04,day,12.0,spotify:album:3lTJLEqzGV0CQfPBjhEWgK,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2020-01-01
6pnB2ZQsjIOpDgPPYWJpcN,Sinfônico 40 anos (Edição Luxo) [Ao Vivo],2020-03-16,day,20.0,spotify:album:6pnB2ZQsjIOpDgPPYWJpcN,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2020-01-01
1k8op45qU1UrER9X0R8tv0,A História Continua (ao Vivo),2019-12-18,day,39.0,spotify:album:1k8op45qU1UrER9X0R8tv0,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2019-01-01
7lHfl8zlZjgdy1aR4Ra66A,Clássico (Ao Vivo / Edição Especial),2016-11-11,day,28.0,spotify:album:7lHfl8zlZjgdy1aR4Ra66A,4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,2016-01-01
11cfyjL9ZZBnXJWWn4hm2d,Clássico (Ao Vivo),2016-11-11,day,14.0,spotify:album:11cfyjL9ZZBnXJWWn4hm2d,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2016-01-01
4zQGT83PTdrxypD1rgVJXv,A Arte De Chitãozinho & Xororó,2015-10-30,day,20.0,spotify:album:4zQGT83PTdrxypD1rgVJXv,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2015-01-01
0rPZs7zF9MYjj9j0XzDAux,Sinfônico 40 anos (Ao Vivo),2015-03-16,day,16.0,spotify:album:0rPZs7zF9MYjj9j0XzDAux,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2015-01-01
6GuJ8AMpq9KfqvjcqwBgmk,Tom do Sertão,2015-01-25,day,14.0,spotify:album:6GuJ8AMpq9KfqvjcqwBgmk,5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,2015-01-01
6dLip1k4dsDn2xdoi1T077,Do Tamanho do Nosso Amor,2013-09-25,day,14.0,spotify:album:6dLip1k4dsDn2xdoi1T077,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2013-01-01
2zK703NgF1doU9Rdsfwwrp,Fio De Cabelo,2011-07-01,day,14.0,spotify:album:2zK703NgF1doU9Rdsfwwrp,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2011-01-01
0cYcBMqeQDPW9uOfcopbaJ,40 Anos: Entre Amigos (Ao Vivo),2011-02-17,day,19.0,spotify:album:0cYcBMqeQDPW9uOfcopbaJ,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2011-01-01
3gcD0BnKevLxzAgPsrPNdT,40 Anos: Nova Geração (Ao Vivo),2010-11-19,day,14.0,spotify:album:3gcD0BnKevLxzAgPsrPNdT,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2010-01-01
710lBjgLgxoK7AbF6ktYX3,Chitãozinho e Xororó - 40 Anos Nova Geração,2010-09-01,day,14.0,spotify:album:710lBjgLgxoK7AbF6ktYX3,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2010-01-01
7tgkCkKobjpSZUmEF4YXjd,Se For pra Ser Feliz,2009-08-05,day,12.0,spotify:album:7tgkCkKobjpSZUmEF4YXjd,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2009-01-01
0LULUyJawkcrySwOFvthcs,"Grandes Clássicos Sertanejos Acústico, Vol. 2",2007-09-01,day,12.0,spotify:album:0LULUyJawkcrySwOFvthcs,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2007-01-01
2SW3V7oFE9ukLnX7EDoFGm,"Grandes Clássicos Sertanejos Acústico, Vol. 1",2007-09-01,day,11.0,spotify:album:2SW3V7oFE9ukLnX7EDoFGm,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2007-01-01
3N7lngOOXQSBK5XMqSInX1,Grandes Clássicos Sertanejos Acústico II,2007-08-01,day,12.0,spotify:album:3N7lngOOXQSBK5XMqSInX1,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2007-01-01
52vYLOKggf5AFzn3KboEnV,Chitãozinho & Xororó Sem Limite,2007-01-08,day,29.0,spotify:album:52vYLOKggf5AFzn3KboEnV,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2007-01-01
2tdZSw74GPawKYqsoJAgCg,Grandes Clássicos Sertanejos Acústico I,2007-01-08,day,11.0,spotify:album:2tdZSw74GPawKYqsoJAgCg,7gfkYbxpguEc9bm6m8TpAr,Chitãozinho & Xororó,2007-01-01
2L73yL2BUVtnwlEVr4AJHH,Aqui Em Casa (ao Vivo),2020-04-17,day,8.0,spotify:album:2L73yL2BUVtnwlEVr4AJHH,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2020-01-01
12l3RVZkb3tZVCAdwF2yl7,Reflexo - Deluxe (ao Vivo),2019-01-30,day,22.0,spotify:album:12l3RVZkb3tZVCAdwF2yl7,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2019-01-01
016TMUgaDtdnnjBBi1HwVz,Guias Dvd 2018,2018-08-31,day,7.0,spotify:album:016TMUgaDtdnnjBBi1HwVz,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2018-01-01
2NLcvAUpdh2P3iIZxiEbs4,Agora É Que São Elas 2 (Ao Vivo | Acústico),2018-04-13,day,9.0,spotify:album:2NLcvAUpdh2P3iIZxiEbs4,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2018-01-01
49Ld3XINIFTquvEMioXhBu,Ao Vivo Em Campo Grande,2017-03-24,day,22.0,spotify:album:49Ld3XINIFTquvEMioXhBu,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2017-01-01
3yQbK0ILjH3s2Y7lsdvzLF,No Dia do Seu Casamento,2014-08-24,day,11.0,spotify:album:3yQbK0ILjH3s2Y7lsdvzLF,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2014-01-01
7gS7wxmnbG0jm5qoFzOXt2,Churrasco das Coleguinhas,2020-11-20,day,8.0,spotify:album:7gS7wxmnbG0jm5qoFzOXt2,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2020-01-01
255jQhUE0jELs2LMP01J2s,Simone & Simaria Em Casa,2020-05-14,day,25.0,spotify:album:255jQhUE0jELs2LMP01J2s,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2020-01-01
7aTa9z5YclUkR84FcTjsGI,Aperte O Play! (Ao Vivo),2019-03-29,day,14.0,spotify:album:7aTa9z5YclUkR84FcTjsGI,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2019-01-01
7duv0ozDPdbrjVq38Hhw9x,Duetos,2017-11-17,day,12.0,spotify:album:7duv0ozDPdbrjVq38Hhw9x,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2017-01-01
3bPPe3v10wYVuUw10f8uUM,Simone & Simaria (Ao Vivo),2016-10-28,day,16.0,spotify:album:3bPPe3v10wYVuUw10f8uUM,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2016-01-01
3yiHl6ciNPllk5qKMPkqtw,Bar Das Coleguinhas (Ao Vivo),2016-06-24,day,16.0,spotify:album:3yiHl6ciNPllk5qKMPkqtw,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2016-01-01
0QGI4V9qE1sDp9k3pgbBXB,"Você Só Tá Afim de An, Vol. 2",2005-07-01,day,15.0,spotify:album:0QGI4V9qE1sDp9k3pgbBXB,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2005-01-01
5OvvHPnN90xQWUiGPLudGl,"Nã, Nã, Nim na Não",2004-01-01,year,14.0,spotify:album:5OvvHPnN90xQWUiGPLudGl,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,2004-01-01
6Bg9AzP7mcaMXkxEn5DGdl,Sambadeiras,2021-04-01,day,10.0,spotify:album:6Bg9AzP7mcaMXkxEn5DGdl,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2021-01-01
2P3KLyvmkOGyrT0PiDp2Ur,A Pele,2021-03-01,day,10.0,spotify:album:2P3KLyvmkOGyrT0PiDp2Ur,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2021-01-01
0a5C3qeIKjVbEf86t6TFGr,Idá e Opaxorô,2021-02-01,day,10.0,spotify:album:0a5C3qeIKjVbEf86t6TFGr,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2021-01-01
4FNmQiMHeLvXNVOF5W69hF,Pedrada,2021-01-01,day,10.0,spotify:album:4FNmQiMHeLvXNVOF5W69hF,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2021-01-01
4U24f3T4hTO51WHZ4OqUUR,Macaco Sessions: Luiz Caldas (Ao Vivo),2020-12-04,day,25.0,spotify:album:4U24f3T4hTO51WHZ4OqUUR,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
1NztZZf2WswxCUhIejdHJo,Otimista,2020-12-01,day,10.0,spotify:album:1NztZZf2WswxCUhIejdHJo,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
0TQzYFrEAxJ4ZI3rjF8rWj,Mínima,2020-11-01,day,10.0,spotify:album:0TQzYFrEAxJ4ZI3rjF8rWj,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
3nTDMGIJnUzujrhRtB4EHK,Pó de Estrelas,2020-10-01,day,10.0,spotify:album:3nTDMGIJnUzujrhRtB4EHK,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
63iwTBKgmb7PzjQkKK7ONl,Paleta de Cores,2020-09-01,day,10.0,spotify:album:63iwTBKgmb7PzjQkKK7ONl,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
0sD9rR3NLy8o77SZcupXDh,A Linha,2020-08-01,day,10.0,spotify:album:0sD9rR3NLy8o77SZcupXDh,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
1g8hEvopK62VDfHrj9O6R7,Um Outro Tempo,2020-07-01,day,10.0,spotify:album:1g8hEvopK62VDfHrj9O6R7,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
2Ed6nixXuMVC5ncVlcFTj0,São João em Casa,2020-06-01,day,10.0,spotify:album:2Ed6nixXuMVC5ncVlcFTj0,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
5E4lNWye0PENahj7gy8cu6,Puro Prazer,2020-05-01,day,10.0,spotify:album:5E4lNWye0PENahj7gy8cu6,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
68I40UTZ3ywD8MULPzaM3N,Sarau no Pátio das Flores,2020-04-01,day,10.0,spotify:album:68I40UTZ3ywD8MULPzaM3N,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
0J4VTB9CdG3vWiyU1WZl1R,Guitarra Brasileira,2020-03-01,day,10.0,spotify:album:0J4VTB9CdG3vWiyU1WZl1R,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
5xXZ8jWPqPb7lIZcXWjj4U,Ori,2020-02-01,day,10.0,spotify:album:5xXZ8jWPqPb7lIZcXWjj4U,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
725AEVfySKIMM197ZZ3J0Q,Eu Também Quero Ir,2020-01-01,day,10.0,spotify:album:725AEVfySKIMM197ZZ3J0Q,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2020-01-01
3F8zo5KQsSo9olkqnwqLHm,Beatcotô,2019-12-01,day,10.0,spotify:album:3F8zo5KQsSo9olkqnwqLHm,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2019-01-01
4OmfsDLevwhIshOkLrJlIf,Carapanã: Homenagem a Waldir Azevedo,2019-11-01,day,10.0,spotify:album:4OmfsDLevwhIshOkLrJlIf,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2019-01-01
3lDgvFjSg9QQZkzK1GqJMi,O Pirata e o Baú,2019-10-01,day,10.0,spotify:album:3lDgvFjSg9QQZkzK1GqJMi,4fLuPn1SvWJVFmooqIkvWh,Luiz Caldas,2019-01-01
0mavMEdqjplbgwUemjXyw2,Perfume,2020-01-10,day,16.0,spotify:album:0mavMEdqjplbgwUemjXyw2,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2020-01-01
4bVoww1tE97Kt0nNII7Sv2,"O Axé, A Voz e o Violão Ao Vivo",2016-09-30,day,16.0,spotify:album:4bVoww1tE97Kt0nNII7Sv2,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2016-01-01
1w8eINGzCyooKogFENbIG7,"O Axé, a Voz e o Violão (Ao Vivo)",2016-09-30,day,16.0,spotify:album:1w8eINGzCyooKogFENbIG7,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2016-01-01
5bYZwLg5BEjCWim33119bQ,Vinil Virtual,2015-11-27,day,15.0,spotify:album:5bYZwLg5BEjCWim33119bQ,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2015-01-01
3pzXqJpqSZxJvzH1eX0yti,Vinil Virtual,2015-11-27,day,15.0,spotify:album:3pzXqJpqSZxJvzH1eX0yti,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2015-01-01
4IbmDddEXrkRwvtHPCXycv,Baile Barroco,2015-01-29,day,21.0,spotify:album:4IbmDddEXrkRwvtHPCXycv,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2015-01-01
1ftsYZJPPTGPmAJpA3rpEU,Daniela Mercury & Cabeça De Nós Todos,2014-12-10,day,12.0,spotify:album:1ftsYZJPPTGPmAJpA3rpEU,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2014-01-01
7sjbujmHAgNFCUH1Io8Xhq,Canibália Ao Vivo,2012-01-30,day,13.0,spotify:album:7sjbujmHAgNFCUH1Io8Xhq,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2012-01-01
1kddU8XtwPuenaC2qHxRt9,Canibália - Ritmos do Brasil (ao Vivo Na Praia de Copacabana),2011-11-20,day,13.0,spotify:album:1kddU8XtwPuenaC2qHxRt9,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2011-01-01
3VJwRaQLnI4AxCZa11vqDt,Clássica,2011-11-04,day,14.0,spotify:album:3VJwRaQLnI4AxCZa11vqDt,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2011-01-01
31ZPjnUQo7HgRWFhDn0CtN,Balé Mulato,2011-10-31,day,14.0,spotify:album:31ZPjnUQo7HgRWFhDn0CtN,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2011-01-01
6nUGoKbuLB2vPYd1W7AkfB,Canibalia,2011-09-13,day,15.0,spotify:album:6nUGoKbuLB2vPYd1W7AkfB,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2011-01-01
0nTyaheFM5NuVVNrC74yJA,Daniela Mercury,2009-03-21,day,11.0,spotify:album:0nTyaheFM5NuVVNrC74yJA,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2009-01-01
4VkGbhnPhrdY9Xfrf0E9OU,O Canto Da Cidade,2009-03-21,day,12.0,spotify:album:4VkGbhnPhrdY9Xfrf0E9OU,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2009-01-01
0UMqClmuUI2KE5ZGD5d7uL,Canibália,2009-01-01,year,14.0,spotify:album:0UMqClmuUI2KE5ZGD5d7uL,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2009-01-01
0PzUKoS1G2136VvK5OPNSy,Balé Mulato,2006-06-09,day,14.0,spotify:album:0PzUKoS1G2136VvK5OPNSy,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2006-01-01
3uVljLcxp52bwqSEH7GKAy,Balé Mulato Ao Vivo,2006-01-01,year,14.0,spotify:album:3uVljLcxp52bwqSEH7GKAy,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2006-01-01
3WS2TeC7XHtXtGUATP15gx,Carnaval Eletronico,2004-11-01,day,12.0,spotify:album:3WS2TeC7XHtXtGUATP15gx,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2004-01-01
6GFOYDWUyVVQjlCHVeA9Oz,Carnaval Electrônico,2004-10-05,day,12.0,spotify:album:6GFOYDWUyVVQjlCHVeA9Oz,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2004-01-01
09orFUAD1IYrLMPdn3FWN5,Carnaval Electrônico,2004-01-01,year,12.0,spotify:album:09orFUAD1IYrLMPdn3FWN5,2krrkKvM52JgvfGu2Uewbg,Daniela Mercury,2004-01-01
6GpOHXODu4xx5AuLlv3vHO,Aviva Senhor,2015-08-20,day,10.0,spotify:album:6GpOHXODu4xx5AuLlv3vHO,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,2015-01-01
61adOfaVeGpUY4avIJVXw2,Márcia Freire ao Vivo,2010-02-02,day,9.0,spotify:album:61adOfaVeGpUY4avIJVXw2,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,2010-01-01
1kysi4VBMq84RtImS5SaGI,Timbalaiê,1999-06-21,day,14.0,spotify:album:1kysi4VBMq84RtImS5SaGI,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1999-01-01
2K1psTr0nDHe49fuqXcTDF,Gente Boa,1999-01-01,day,11.0,spotify:album:2K1psTr0nDHe49fuqXcTDF,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1999-01-01
